run number,density,similar-wanted,step,percent-similar
269,42,30,10,74.64342313787638
271,42,30,7,79.68197879858657
272,42,30,9,76.03734439834025
270,42,30,14,74.83443708609272
273,42,32,10,76.65130568356375
274,42,32,12,75.34316217590239
275,42,32,12,78.7414066631412
277,42,32,7,76.06594656054575
276,42,32,11,76.55833777304208
279,42,32,8,77.02469844916715
278,42,32,9,77.59472817133442
280,42,32,11,75.01298701298701
281,42,34,10,86.94214876033057
283,42,34,11,84.06593406593407
284,42,34,11,85.44624746450305
282,42,34,13,84.86262312078797
285,42,34,9,86.21378621378622
286,42,34,11,87.21511951083936
287,42,34,12,85.11814982403217
288,42,34,10,85.61821003621314
289,42,36,13,85.36217303822937
290,42,36,15,84.27734375
292,42,36,11,86.85064935064936
265,42,30,7,75.10729613733905
291,42,36,11,84.92590700051099
293,42,36,10,86.20120945574492
294,42,36,13,83.80462724935732
296,42,36,15,84.90945674044266
297,42,38,11,86.69505055880788
298,42,38,12,88.45733041575492
300,42,38,14,88.25958702064896
299,42,38,12,86.31578947368422
301,42,38,9,83.94235717961914
302,42,38,15,84.61123110151188
303,42,38,20,85.51042810098792
304,42,38,13,85.15376458112407
306,42,40,9,86.29385964912281
305,42,40,15,84.14188836724048
308,42,40,11,84.77822580645162
309,42,40,11,86.57718120805369
307,42,40,16,84.54680534918276
312,42,40,11,84.69601677148847
311,42,40,11,84.20289855072464
310,42,40,22,86.66666666666667
313,42,42,11,88.73550524572059
314,42,42,13,90.52517596101787
315,42,42,12,89.77653631284916
316,42,42,11,89.38193343898574
317,42,42,9,89.4889663182346
318,42,42,15,89.12931478619268
320,42,42,10,89.69286829776159
319,42,42,13,89.98899889988999
322,42,44,11,87.99171842650104
321,42,44,11,89.81681034482759
325,42,44,12,88.75598086124403
324,42,44,13,89.13282107574094
323,42,44,18,89.52013237727523
327,42,44,11,90.67085953878407
326,42,44,15,90.03083247687564
295,42,36,11,84.34237995824635
328,42,44,23,90.74914869466515
330,42,46,13,90.75451647183847
329,42,46,18,91.62512462612163
334,42,46,11,90.29850746268657
332,42,46,16,90.06410256410257
333,42,46,16,89.08413205537806
335,42,46,14,90.68984856982614
336,42,46,12,89.86587183308494
337,42,48,15,91.76410777834265
339,42,48,11,90.32258064516128
338,42,48,13,89.57925636007828
340,42,48,12,89.74771873322598
331,42,46,18,89.50588235294119
342,42,48,14,91.30434782608695
341,42,48,14,90.16477857878475
343,42,48,16,90.26644915715063
344,42,48,15,89.60893854748603
345,42,50,14,90.49630411826821
346,42,50,11,90.32967032967034
347,42,50,15,90.70282235749862
348,42,50,12,90.47156052503647
349,42,50,12,89.55642897248737
350,42,50,14,91.24493927125506
352,42,50,12,90.22017409114184
351,42,50,23,89.59798994974875
353,42,52,19,97.60225669957687
354,42,52,22,97.64590485532123
356,42,52,21,97.2155544887182
357,42,52,19,97.50120134550697
358,42,52,21,97.25248697299858
355,42,52,30,97.13914174252277
359,42,52,18,97.50223015165031
360,42,52,17,96.97663765460376
362,42,54,16,97.63743752839619
361,42,54,21,97.15362076182504
363,42,54,16,97.37544483985765
364,42,54,18,97.21577726218096
366,42,54,25,97.17925386715196
365,42,54,20,96.99453551912568
367,42,54,19,96.77973379132675
369,42,56,19,97.80534351145039
371,42,56,20,97.29265148259562
368,42,54,20,96.85686653771761
370,42,56,19,96.8074656188605
372,42,56,19,97.6550286607608
373,42,56,27,97.4477958236659
374,42,56,24,97.8368634520054
375,42,56,21,97.24409448818898
376,42,56,25,96.96048632218846
378,42,58,19,96.68874172185431
377,42,58,29,97.61564139246542
379,42,58,24,97.88533834586465
380,42,58,17,97.85809906291834
381,42,58,20,96.67530224525042
382,42,58,18,97.37859905457671
384,42,58,22,97.19101123595506
383,42,58,22,97.00680272108843
385,42,60,24,97.07854406130268
386,42,60,26,98.0823199251637
387,42,60,22,96.9944182052383
388,42,60,30,97.55766621438264
389,42,60,18,96.9639468690702
391,42,60,19,97.21964782205747
390,42,60,30,96.86379928315412
392,42,60,24,96.95456814777833
394,42,62,23,99.07876554583142
393,42,62,33,98.1993851559069
395,42,62,25,98.90710382513662
396,42,62,23,98.72461029759093
398,42,62,25,98.97225077081193
397,42,62,30,98.81871876419808
399,42,62,30,98.67398262459992
400,42,62,29,98.85814668423365
403,42,64,22,98.68181818181819
402,42,64,25,99.2970946579194
401,42,64,29,98.64035087719299
406,42,64,20,98.72235872235873
405,42,64,23,98.81852551984878
404,42,64,26,99.10354101299865
407,42,64,27,99.12280701754386
408,42,64,25,98.48831882730188
409,42,66,28,99.36594202898551
411,42,66,24,98.54214123006834
410,42,66,32,99.22145328719724
412,42,66,23,98.73589164785554
413,42,66,30,98.8729952319029
414,42,66,26,98.59791949344188
415,42,66,32,99.1166077738516
416,42,66,26,98.77408056042032
418,42,68,49,99.83700081499592
417,42,68,61,99.65740388275599
419,42,68,49,99.79583503470805
420,42,68,51,99.80559875583204
421,42,68,50,99.80820866896816
422,42,68,43,99.81454005934718
424,42,68,41,99.8326359832636
423,42,68,44,99.87903225806451
427,42,70,43,99.71264367816092
426,42,70,50,99.79838709677419
425,42,70,64,99.70215934475057
428,42,70,58,99.73772948669914
429,42,70,41,99.88335925349922
430,42,70,49,99.70599044468945
431,42,70,39,99.81824790985097
432,42,70,51,99.8843038951022
433,42,72,65,99.83402489626556
434,42,72,45,99.65397923875432
435,42,72,51,99.80952380952381
436,42,72,45,99.69696969696969
438,42,72,49,99.65928449744463
439,42,72,46,99.75599837332248
437,42,72,58,99.77220956719817
440,42,72,39,99.88175009854159
441,42,74,52,99.74025974025975
443,42,74,51,99.72505891594659
442,42,74,59,99.78409499820079
444,42,74,62,99.83799108950993
445,42,74,66,99.83844911147011
449,44,20,8,61.77260519247986
446,42,74,55,99.72178060413354
447,42,74,50,99.74160206718346
450,44,20,5,59.94500458295142
451,44,20,4,62.51154201292706
452,44,20,5,61.434108527131784
453,44,20,5,59.73534971644613
454,44,20,5,60.732265446224254
455,44,20,7,60.62407132243685
456,44,20,7,61.28578132332238
458,44,22,7,65.12096774193549
457,44,22,12,67.6954732510288
459,44,22,9,65.7705232837254
460,44,22,6,67.6794133053955
461,44,22,6,65.18181818181819
462,44,22,6,65.93252108716027
448,42,74,67,99.68823070927513
463,44,22,6,65.72387344199426
465,44,24,6,65.44772620721989
464,44,22,11,67.10019267822736
467,44,24,7,67.11816907986922
466,44,24,8,66.00284495021337
470,44,24,5,66.95143884892086
469,44,24,6,67.69012753897024
468,44,24,7,64.82084690553745
472,44,24,5,65.73705179282868
471,44,24,8,64.57665903890161
473,44,26,10,73.67357251136937
474,44,26,12,74.70191809227579
475,44,26,9,76.7396593673966
477,44,26,10,74.85408560311284
478,44,26,8,72.93198529411765
476,44,26,17,76.59876835622927
480,44,26,10,75.56818181818183
479,44,26,10,75.61803199224431
481,44,28,11,76.06045831301805
482,44,28,9,76.94117647058823
485,44,28,9,76.11717974180735
483,44,28,9,76
484,44,28,14,76.25830959164293
486,44,28,9,74.47418738049714
488,44,28,11,77.42395437262357
487,44,28,17,73.32998493219488
490,44,30,10,76.03899435608004
489,44,30,14,75.5632582322357
491,44,30,10,76.01856627127385
492,44,30,10,75.75757575757575
493,44,30,7,74.5269286754003
494,44,30,15,75.1048951048951
495,44,30,14,75.66765578635015
497,44,32,10,75.94021215043394
496,44,30,16,77.09125475285171
498,44,32,9,75.71148184494602
499,44,32,10,75.60169891458234
501,44,32,11,75.74358974358975
500,44,32,13,75.77925396014308
503,44,32,12,74.86960644855381
502,44,32,19,78.08285163776493
504,44,32,14,74.78019435446552
505,44,34,10,84.22548555187115
506,44,34,14,84.50980392156863
507,44,34,13,86.45833333333334
508,44,34,14,85.05639097744361
510,44,34,9,83.38687471317118
509,44,34,11,85.7754519505233
511,44,34,10,85.80550098231828
512,44,34,12,84.91592482690406
514,44,36,11,83.49788434414668
513,44,36,19,83.79837983798379
515,44,36,14,84.85931219294328
516,44,36,17,85.9972362966375
518,44,36,9,85.58599012123933
519,44,36,11,86.81541582150102
517,44,36,15,84.88867835149219
521,44,38,12,84.96613995485328
520,44,36,17,83.89671361502347
522,44,38,16,84.78589420654912
523,44,38,13,84.32377049180327
524,44,38,14,83.5704451583295
525,44,38,12,85.28988979396263
527,44,38,10,83.25404376784014
526,44,38,15,83.72324539571926
529,44,40,9,83.70652691757981
528,44,38,13,85.70071258907363
531,44,40,12,85.64727954971858
530,44,40,12,83.60071301247773
533,44,40,10,84.85436893203884
532,44,40,14,86.11632270168855
534,44,40,12,86.45833333333334
535,44,40,11,84.63345864661655
536,44,40,15,83.57865685372585
537,44,42,15,89.1662741403674
538,44,42,21,90.48072346501665
539,44,42,12,88.59561752988047
541,44,42,11,89.10561370123692
540,44,42,15,88.48454636091725
542,44,42,13,89.42928039702234
544,44,42,12,91.06699751861042
545,44,44,14,89.58437656484726
543,44,42,13,91.10251450676982
546,44,44,15,89.19054801407744
547,44,44,15,89.78494623655914
548,44,44,14,90.84997677659081
549,44,44,12,90.41297935103245
550,44,44,14,89.57178841309825
552,44,44,11,89.9663946231397
551,44,44,12,90.77141504969238
553,44,46,17,90.290337934317
554,44,46,15,91.9852602487333
555,44,46,19,89.25344745601521
556,44,46,23,89.64871194379391
557,44,46,14,90.1039089559624
558,44,46,13,89.48587308939324
559,44,46,14,90.86672879776329
560,44,46,13,89.62355212355212
562,44,48,15,91.46576663452267
561,44,48,12,90.11313330054107
563,44,48,13,90.11876484560571
564,44,48,14,89.08675799086758
567,44,48,13,90.28491359177954
565,44,48,18,88.88888888888889
566,44,48,14,90.90024330900243
568,44,48,13,89.26336061627347
569,44,50,13,90.02457002457002
570,44,50,15,91.56079854809437
571,44,50,14,90.25974025974025
572,44,50,19,90.15748031496062
573,44,50,13,89.68140751307656
574,44,50,16,89.07933398628796
575,44,50,12,90.5223478729133
576,44,50,14,90.62351261304141
577,44,52,18,97.15162138475021
578,44,52,19,97.16437749224635
580,44,52,21,97.44525547445255
581,44,52,19,96.90676093680955
579,44,52,36,97.57412398921834
582,44,52,24,97.24279835390946
584,44,52,21,97.10570469798657
583,44,52,32,97.85681714546284
585,44,54,21,97.56944444444444
586,44,54,21,96.44892590968873
590,44,54,17,96.75723049956179
587,44,54,27,96.89709347996858
588,44,54,29,97.06676958703203
589,44,54,23,96.72774869109948
592,44,54,19,96.1352657004831
593,44,56,20,97.17537942664418
591,44,54,26,96.13059250302297
594,44,56,23,96.53589315525876
596,44,56,20,97.75708844688955
595,44,56,20,97.30458221024259
598,44,56,19,97.51449875724938
599,44,56,20,96.86520376175548
597,44,56,32,97.01492537313433
600,44,56,20,97.2663139329806
603,44,58,18,97.42268041237114
602,44,58,23,97.00704225352112
601,44,58,37,97.45222929936305
604,44,58,28,97.70216526734423
606,44,58,19,96.44251626898048
605,44,58,31,97.06911636045494
607,44,58,24,97.73489932885906
608,44,58,27,96.94943585457585
610,44,60,21,96.460940871817
609,44,60,30,97.04267004647232
611,44,60,20,97.35216240070609
612,44,60,19,97.37521514629948
614,44,60,25,96.90322580645162
613,44,60,27,97.51004016064257
615,44,60,22,97.02452754322476
616,44,60,25,97.57379700768297
618,44,62,25,98.53068280034573
617,44,62,27,98.80412371134021
620,44,62,28,98.96907216494846
619,44,62,38,98.50154252974879
622,44,62,29,98.72637633525062
621,44,62,36,98.89575971731449
623,44,62,27,99.23566878980891
624,44,62,22,99.03846153846155
625,44,64,25,98.74157303370787
626,44,64,30,98.70184254606366
627,44,64,30,98.6930693069307
628,44,64,29,98.62128392934079
629,44,64,28,98.70915691811214
631,44,64,26,98.97875816993465
630,44,64,30,98.63891112890312
633,44,66,26,98.97582957804178
632,44,64,36,98.52941176470588
634,44,66,23,98.78858929269245
635,44,66,35,98.95150720838795
636,44,66,22,98.85496183206108
637,44,66,26,98.6541598694943
638,44,66,28,98.64094695309075
639,44,66,22,98.39781164517389
640,44,66,25,99.00949236483699
641,44,68,42,99.74619289340102
642,44,68,48,99.71254042400287
643,44,68,43,99.68398876404494
644,44,68,44,99.74121996303143
647,44,68,32,99.75115535015998
645,44,68,43,99.69731365872116
646,44,68,47,99.81502034776175
648,44,68,47,99.71890372452566
649,44,70,54,99.73384030418251
651,44,70,55,99.86338797814209
650,44,70,63,99.62221382697393
652,44,70,57,99.79281767955801
653,44,70,41,99.81791697013838
655,44,70,36,99.54988747186798
654,44,70,57,99.66417910447761
656,44,70,64,99.9266862170088
657,44,72,49,99.78221415607985
658,44,72,56,99.77477477477478
660,44,72,51,99.71367215461704
659,44,72,72,99.72375690607734
661,44,72,52,99.8875140607424
662,44,72,55,99.78783592644979
665,44,74,45,99.54814042405283
664,44,72,60,99.89220265900107
663,44,72,79,99.96549344375431
666,44,74,54,99.76263140047473
667,44,74,49,99.78888106966924
668,44,74,49,99.70898508548564
669,44,74,66,99.81074943224829
673,46,20,5,61.61570059333638
670,44,74,51,99.69430645777608
671,44,74,51,99.92242048099301
674,46,20,6,60.22099447513812
675,46,20,5,61.515892420537895
678,46,20,5,61.5174920490686
676,46,20,10,60.66208082545141
677,46,20,8,61.73044925124792
680,46,20,5,62
672,44,74,60,99.84544049459042
679,46,20,8,62.07505518763797
682,46,22,5,67.8082191780822
681,46,22,8,63.42531756460797
683,46,22,7,66.54411764705883
685,46,22,6,67.08754208754209
686,46,22,7,66.50963597430408
684,46,22,12,68.3873915029694
687,46,22,5,63.835155592935244
688,46,22,6,64.98729889923793
689,46,24,8,63.96234872254595
692,46,24,7,66.81651001225991
690,46,24,11,65.56261343012704
691,46,24,12,65.9158521036974
693,46,24,8,68.21221578243424
694,46,24,7,66.94323144104803
696,46,24,6,67.60308110557318
695,46,24,8,66.13844870725605
697,46,26,8,72.69076305220884
698,46,26,9,72.57683215130024
699,46,26,12,74.38224911749874
700,46,26,8,73.69439071566731
702,46,26,10,76.31814119749777
701,46,26,14,75.67567567567568
703,46,26,10,72.57383966244726
705,46,28,10,74.89139878366638
706,46,28,8,73.40008707009143
704,46,26,12,76.47058823529412
707,46,28,8,75.05249895002099
708,46,28,8,74.34668989547039
709,46,28,9,73.39255499153975
711,46,28,12,75.32879818594105
710,46,28,12,76.32827324478178
713,46,30,8,75.53239691889443
712,46,28,9,74.04902789518174
714,46,30,8,70.6997742663657
715,46,30,11,75.61964849031095
716,46,30,11,73.53073126962764
718,46,30,12,76.02316602316603
717,46,30,17,74.98865183840218
719,46,30,11,74.34125269978402
720,46,30,12,75.52742616033755
721,46,32,9,76.43932683790965
722,46,32,10,74.16182387125615
724,46,32,10,74.43781551170262
725,46,32,8,74.20774647887323
723,46,32,13,75.37602062741728
726,46,32,11,74.95598591549296
728,46,32,8,75.87962962962963
727,46,32,12,76.57225156024964
729,46,34,12,85.10991289921195
732,46,34,11,84.09605799728138
730,46,34,13,84.4954525768731
731,46,34,15,85.45454545454545
734,46,34,11,84.42105263157896
736,46,34,8,85.39085860743272
733,46,34,15,82.44844229925405
735,46,34,14,84.0472027972028
738,46,36,11,83.63553943789664
737,46,36,12,84.46031079378412
740,46,36,11,82.66199649737302
739,46,36,18,82.44527054935978
742,46,36,10,81.13129644921553
741,46,36,18,85.8108108108108
743,46,36,15,84.44340940847694
745,46,38,13,85.32409294741133
744,46,36,14,84.82665466006304
747,46,38,10,82.49143835616438
746,46,38,11,84.4028899277518
748,46,38,14,84.66898954703834
750,46,38,10,85.02626970227671
751,46,38,12,86.26716604244695
749,46,38,14,84.30257979886314
754,46,40,10,84.09387222946545
752,46,38,14,85.49289711579854
753,46,40,10,84.77792151789565
755,46,40,12,83.60588716271464
756,46,40,14,84.31208053691275
758,46,40,12,85.37616229923923
757,46,40,15,84.31538787621874
759,46,40,10,83.49193214729003
760,46,40,10,83.8272650296359
761,46,42,13,90.00469263256687
762,46,42,15,89.921040408732
763,46,42,20,89.50276243093923
764,46,42,15,88.08003405704555
766,46,42,16,88.62727676588183
765,46,42,14,87.85681921159946
767,46,42,13,87.90355537392726
768,46,42,17,89.29690998656515
770,46,44,15,89.01601830663616
769,46,44,14,89.61488533102553
772,46,44,11,90.6054279749478
773,46,44,14,90.869140625
774,46,44,13,89.80582524271846
771,46,44,18,91.5891987605135
775,46,44,13,90.69662921348315
776,46,44,13,90.10074463425318
778,46,46,13,88.80275624461672
777,46,46,14,87.28448275862068
779,46,46,16,89.69267139479905
781,46,46,11,89.94845360824742
782,46,46,11,89.7313691507799
780,46,46,17,89.19282511210763
783,46,46,13,88.22757111597375
784,46,46,13,90.34224097515236
786,46,48,11,89.59218351741717
785,46,48,20,91.35593220338983
787,46,48,15,90.48197650870799
788,46,48,16,90.43915827996341
789,46,48,16,88.95373072113381
790,46,48,16,89.78423601937473
792,46,48,12,88.74054294615043
793,46,50,12,90.42464612822648
791,46,48,18,89.5224171539961
794,46,50,13,90.89018302828619
795,46,50,13,89.56365272154746
797,46,50,13,90.45801526717557
796,46,50,17,89.08277404921701
799,46,50,13,90.96385542168674
798,46,50,21,89.76851851851852
800,46,50,19,89.58143767060965
802,46,52,19,97.18196457326891
803,46,52,18,97.03309243058197
801,46,52,27,97.69696969696969
804,46,52,18,97.10084033613445
806,46,52,21,96.49834131957243
807,46,52,23,96.86226568867156
805,46,52,24,97.37718567860117
808,46,52,25,96.62077596996245
810,46,54,24,96.4395099540582
811,46,54,28,96.79186228482003
809,46,54,35,96.7149002737583
812,46,54,23,96.93379790940767
813,46,54,19,96.50569297212407
814,46,54,22,97.1731448763251
815,46,54,22,97.31785428342674
816,46,54,24,96.36167146974063
817,46,56,29,95.94594594594594
818,46,56,22,96.58295594895019
819,46,56,23,97.49697214372225
820,46,56,22,96.98082415340677
823,46,56,21,97.07779886148008
822,46,56,27,96.82034976152623
821,46,56,34,96.69357939254132
824,46,56,23,96.69980119284294
825,46,58,23,97.40566037735849
826,46,58,23,97.68939393939394
827,46,58,22,97.20948012232415
828,46,58,29,97.05103969754254
830,46,58,19,97.74312679524006
829,46,58,26,97.32824427480917
832,46,58,21,97.12202609363008
831,46,58,30,96.1889638745534
834,46,60,19,97.07581227436823
833,46,60,28,97.50195160031225
836,46,60,21,97.38058551617874
835,46,60,26,97.03389830508475
837,46,60,23,97.44204636290968
838,46,60,24,97.48603351955308
839,46,60,23,97.70114942528735
840,46,60,23,97.00205338809035
841,46,62,26,98.51031321619557
842,46,62,26,98.88434362216437
843,46,62,25,98.94900739587388
845,46,62,22,99.10226385636221
844,46,62,29,98.19616685456594
846,46,62,25,98.66052741732942
848,46,62,22,98.63247863247864
847,46,62,28,98.75251509054326
849,46,64,31,98.65125240847784
850,46,64,23,98.68995633187772
851,46,64,24,98.4861227922624
852,46,64,26,98.9039093898429
853,46,64,24,99.09570459683496
855,46,64,29,98.98989898989899
854,46,64,29,98.15950920245399
856,46,64,20,99.27286643704554
857,46,66,30,98.80631497882172
859,46,66,22,98.42317565089841
860,46,66,22,98.54955680902499
858,46,66,29,98.63429438543247
861,46,66,31,98.92547660311959
862,46,66,25,98.78138847858197
864,46,66,28,99.02456647398844
863,46,66,31,98.62595419847328
865,46,68,48,99.67555875991349
867,46,68,46,99.53825857519789
868,46,68,51,99.64040536122916
866,46,68,67,99.83299933199733
869,46,68,45,99.78474784747847
870,46,68,54,99.7308209959623
871,46,68,47,99.75660639777469
872,46,68,48,99.66821499668215
873,46,70,54,99.59852793576447
874,46,70,49,99.76438909458095
875,46,70,56,99.74284795885568
877,46,70,46,99.79522184300342
876,46,70,76,99.50512548603747
878,46,70,51,99.86541049798116
879,46,70,44,99.78617248752673
880,46,70,48,99.83999999999999
881,46,72,63,99.67458509599739
882,46,72,47,99.47349947349947
883,46,72,54,99.53734302709847
884,46,72,50,99.82674982674983
886,46,72,60,99.71830985915493
885,46,72,61,99.63099630996311
887,46,72,53,99.83416252072969
888,46,72,54,99.81279251170047
889,46,74,49,99.8981324278438
891,46,74,43,99.82225382154284
890,46,74,49,99.8877245508982
892,46,74,51,99.73813420621931
893,46,74,43,99.8593035525853
897,48,20,5,60.0169779286927
898,48,20,9,59.46830265848671
899,48,20,4,61.31750287246266
894,46,74,64,99.72593353888318
895,46,74,56,99.780633030398
900,48,20,8,61.95559350982066
901,48,20,6,59.61995249406176
902,48,20,5,62.13249705997648
903,48,20,4,60.81026875250702
904,48,20,5,59.2391304347826
906,48,22,6,64.96290189612532
905,48,22,7,63.854489164086694
907,48,22,8,67.52799310938846
908,48,22,9,65.5849358974359
909,48,22,7,63.43544009305933
910,48,22,9,65.22082018927445
911,48,22,7,63.27122153209109
912,48,22,6,67.94046661303298
913,48,24,8,67.91990192071925
914,48,24,8,66.19663141402272
917,48,24,8,66.35867282654347
915,48,24,7,64.67458043389276
916,48,24,10,66.70797191243288
896,46,74,59,99.68233799237612
918,48,24,9,63.8481449525453
920,48,24,7,65.92201462225833
919,48,24,7,65.72649572649573
921,48,26,10,74.95029821073558
922,48,26,12,74.1806554756195
923,48,26,10,74.51241134751773
925,48,26,9,73.29588014981273
924,48,26,9,72.36434108527132
927,48,26,7,73.7473233404711
926,48,26,9,74.97995188452286
928,48,26,7,73.68877329865626
930,48,28,10,72.70054598908023
932,48,28,8,74.93449781659388
931,48,28,10,73.7925574030087
929,48,28,14,73.54242058705267
933,48,28,9,74.71264367816092
935,48,28,9,72.2671203743088
934,48,28,12,72.99239222316145
936,48,28,13,74.94815429282455
938,48,30,10,73.81667918858001
937,48,30,13,75.83130575831306
939,48,30,11,73.89325610260654
940,48,30,12,75.94458438287154
943,48,30,9,76.09400324149108
941,48,30,16,73.1631863882444
942,48,30,14,76.15384615384615
946,48,32,7,75.38523925385239
945,48,32,8,75.54585152838428
947,48,32,9,73.46585998271391
944,48,30,10,73.86272944932163
948,48,32,8,74.01129943502825
949,48,32,8,75.21298174442191
950,48,32,12,77.51693002257336
951,48,32,8,75.12562814070351
953,48,34,11,83.43508343508344
952,48,32,15,76.66938110749186
954,48,34,10,84.4311377245509
955,48,34,11,84.53846153846155
956,48,34,14,83.83353341336534
957,48,34,17,83.95507420778179
958,48,34,18,85.4552780016116
959,48,34,15,83.28112764291308
960,48,34,14,83.03571428571429
961,48,36,12,82.23710122095314
962,48,36,14,83.28424153166422
964,48,36,9,82.4764353041988
963,48,36,14,83.89796731765644
965,48,36,14,84.42231075697211
966,48,36,13,84.25619834710744
967,48,36,11,82.88288288288288
969,48,38,9,80.36
968,48,36,12,82.72189349112426
970,48,38,11,84.13793103448276
971,48,38,18,85.76672104404568
974,48,38,11,82.05019140791153
972,48,38,15,83.53269537480064
973,48,38,16,84.10569105691057
975,48,38,13,85.27799530148786
976,48,38,15,83.10185185185185
977,48,40,14,82.84895620139173
979,48,40,11,83.75144731763797
978,48,40,14,87.2255489021956
980,48,40,13,84.70301057770546
982,48,40,10,82.62515776188472
981,48,40,17,82.66871165644172
983,48,40,12,85.05557842733636
984,48,40,14,84.029590948651
985,48,42,15,87.91294209094443
986,48,42,14,89.52270081490104
987,48,42,14,88.81864875543263
988,48,42,15,88.91977760127085
989,48,42,12,89.16211293260473
990,48,42,14,89.7713598074609
992,48,42,11,87.6756322761943
991,48,42,15,88.92575694732476
993,48,44,17,89.26868044515103
994,48,44,18,88.9397406559878
995,48,44,12,89.91060025542784
996,48,44,16,91.64334266293483
998,48,44,13,89.93584603047313
999,48,44,14,89.54563731403297
997,48,44,23,89.93532740501212
1000,48,44,13,89.60985626283367
1002,48,46,12,89.77546110665597
1001,48,46,15,90.18999612252811
1003,48,46,16,89.8102310231023
1005,48,46,11,88.0064829821718
1006,48,46,12,90.41034790365745
1004,48,46,12,89.13672036348616
1007,48,46,14,87.78337531486146
1009,48,48,15,88.71627146361406
1010,48,48,12,89.91663358475586
1008,48,46,19,91.08075532342306
1011,48,48,10,88.85191347753744
1012,48,48,10,89.50230029276453
1015,48,48,12,89.159109645507
1013,48,48,12,89.29699842022117
1016,48,48,14,89.87034035656401
1014,48,48,22,90.23421992854307
1018,48,50,10,89.50320512820514
1017,48,50,15,88.84727424053267
1019,48,50,15,90.58976582827407
1020,48,50,21,90.25196199917389
1022,48,50,14,88.81848676854268
1021,48,50,15,89.18820531488898
1023,48,50,13,88.97403150276713
1024,48,50,15,91.11937216026436
1025,48,52,28,96.34703196347031
1026,48,52,25,96.24664879356568
1028,48,52,22,96.62840746054519
1027,48,52,31,96.2406015037594
1029,48,52,22,96.2989840348331
1030,48,52,23,96.88164422395464
1031,48,52,23,96.95762404925752
1032,48,52,23,96.06824925816024
1033,48,54,19,97.1375464684015
1035,48,54,19,96.92998876825159
1036,48,54,17,96.93732193732194
1034,48,54,27,97.2972972972973
1037,48,54,25,96.48258881463244
1039,48,54,24,97.20609579100146
1038,48,54,25,96.41476274165201
1040,48,54,19,96.17612977983777
1043,48,56,17,96.85094471658502
1042,48,56,22,96.43660915228807
1041,48,56,40,97.00070571630205
1044,48,56,23,97.09790209790211
1045,48,56,22,97.20129171151775
1046,48,56,24,96.65361338554645
1047,48,56,23,96.03174603174604
1048,48,56,21,97.03484062268348
1049,48,58,32,96.78744863653344
1050,48,58,29,97.66753054424288
1051,48,58,27,96.79554162312783
1052,48,58,29,96.50325677065477
1053,48,58,21,97.01210287443268
1054,48,58,19,97.40952380952382
1055,48,58,20,97.10758377425044
1057,48,60,22,96.63897280966768
1058,48,60,22,97.28359290112279
1056,48,58,27,97.31663685152057
1059,48,60,23,96.83086462280399
1061,48,60,23,96.32709632709633
1060,48,60,26,96.70925280681378
1062,48,60,19,96.97802197802197
1063,48,60,19,96.51120088138083
1064,48,60,24,97.34206471494608
1067,48,62,24,98.38588588588588
1065,48,62,36,98.15351194786388
1066,48,62,36,98.67904319885756
1068,48,62,27,98.31104855735397
1069,48,62,27,98.73271889400922
1070,48,62,25,98.4363894811656
1072,48,62,24,98.69236063317275
1071,48,62,30,98.67641936607454
1073,48,64,34,98.87363604364661
1074,48,64,31,98.96694214876032
1075,48,64,28,98.45701689933873
1076,48,64,35,98.82920110192838
1078,48,64,24,98.80995311936532
1077,48,64,30,98.56166846458109
1079,48,64,29,98.74257771568286
1080,48,64,29,98.87108521485798
1082,48,66,32,98.76193845065441
1081,48,66,34,98.64406779661017
1083,48,66,24,98.4087694483734
1084,48,66,21,98.44579226686884
1085,48,66,29,98.80505291908501
1086,48,66,28,98.43056977140907
1087,48,66,25,98.7078248384781
1088,48,66,23,99.03917220990391
1090,48,68,45,99.83984625240231
1092,48,68,45,99.76510067114094
1089,48,68,48,99.61019490254873
1091,48,68,69,99.73293768545994
1093,48,68,45,99.57907396271798
1094,48,68,54,99.8318197107299
1096,48,68,45,99.69021065675341
1095,48,68,60,99.67948717948718
1097,48,70,41,99.83974358974359
1098,48,70,45,99.71355824315722
1099,48,70,45,99.77883096366509
1100,48,70,53,99.612287503728
1101,48,70,48,99.56723338485317
1102,48,70,48,99.73214285714286
1103,48,70,54,99.77592829705506
1104,48,70,50,99.56669761683689
1105,48,72,64,99.79484173505276
1106,48,72,52,99.7025776602776
1107,48,72,67,99.77987421383648
1108,48,72,65,99.72341733251383
1109,48,72,49,99.77094240837697
1110,48,72,58,99.68642207588586
1111,48,72,46,99.77477477477478
1113,48,74,58,99.84182220816197
1112,48,72,71,99.81401115933043
1114,48,74,58,99.81173517414497
1115,48,74,54,99.86371379897786
1116,48,74,60,99.78035770316912
1117,48,74,52,99.87046632124353
1121,50,20,4,58.97047691143074
1122,50,20,6,58.80191106210951
1123,50,20,5,59.020351845463956
1118,48,74,55,99.71126082771896
1125,50,20,4,61.324303987960874
1124,50,20,4,60.75164664858582
1127,50,20,5,59.41133720930233
1126,50,20,6,60.030109145652986
1119,48,74,73,99.93755853886981
1128,50,20,9,61.65644171779141
1129,50,22,7,64.84578223708658
1130,50,22,8,63.62258431223948
1132,50,22,9,64.8955012398158
1131,50,22,9,65.01927795303189
1133,50,22,7,65.27149321266968
1135,50,22,7,65.18656716417911
1120,48,74,64,99.6897300651567
